"","city_id","year","city","terr_id","territory","final_year","extinction","count_cities","count_diff","real_wage","welfare_ratio"
"246",6001,1415,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"247",6001,1416,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"248",6001,1417,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"249",6001,1418,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"250",6001,1419,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"251",6001,1420,"Hamburg","S037","Sachsen-Lauenburg",1688,0,29,-2,NA,NA
"252",6001,1421,"Hamburg","S037","Sachsen-Lauenburg",1688,0,29,0,NA,NA
"253",6001,1422,"Hamburg","S037","Sachsen-Lauenburg",1688,0,29,0,NA,NA
"254",6001,1423,"Hamburg","S037","Sachsen-Lauenburg",1688,0,29,0,NA,NA
"255",6001,1424,"Hamburg","S037","Sachsen-Lauenburg",1688,0,30,1,NA,NA
"256",6001,1425,"Hamburg","S037","Sachsen-Lauenburg",1688,0,30,0,NA,NA
"257",6001,1426,"Hamburg","S037","Sachsen-Lauenburg",1688,0,30,0,NA,NA
"258",6001,1427,"Hamburg","S037","Sachsen-Lauenburg",1688,0,30,0,NA,NA
"259",6001,1428,"Hamburg","S037","Sachsen-Lauenburg",1688,0,30,0,NA,NA
"260",6001,1429,"Hamburg","S037","Sachsen-Lauenburg",1688,0,30,0,NA,NA
"261",6001,1430,"Hamburg","S037","Sachsen-Lauenburg",1688,0,30,0,NA,NA
"262",6001,1431,"Hamburg","S037","Sachsen-Lauenburg",1688,0,30,0,NA,NA
"263",6001,1432,"Hamburg","S037","Sachsen-Lauenburg",1688,0,30,0,NA,NA
"264",6001,1433,"Hamburg","S037","Sachsen-Lauenburg",1688,0,30,0,NA,NA
"265",6001,1434,"Hamburg","S037","Sachsen-Lauenburg",1688,0,30,0,NA,NA
"266",6001,1435,"Hamburg","S037","Sachsen-Lauenburg",1688,0,30,0,NA,NA
"267",6001,1436,"Hamburg","S037","Sachsen-Lauenburg",1688,0,30,0,NA,NA
"268",6001,1437,"Hamburg","S037","Sachsen-Lauenburg",1688,0,30,0,NA,NA
"269",6001,1438,"Hamburg","S037","Sachsen-Lauenburg",1688,0,30,0,NA,NA
"270",6001,1439,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,1,NA,NA
"271",6001,1440,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"272",6001,1441,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"273",6001,1442,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"274",6001,1443,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"275",6001,1444,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"276",6001,1445,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"277",6001,1446,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"278",6001,1447,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"279",6001,1448,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"280",6001,1449,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"281",6001,1450,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"282",6001,1451,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"283",6001,1452,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"284",6001,1453,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"285",6001,1454,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"286",6001,1455,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"287",6001,1456,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"288",6001,1457,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"289",6001,1458,"Hamburg","S037","Sachsen-Lauenburg",1688,0,31,0,NA,NA
"290",9070,1485,"Leipzig","A060","Albertiner",1931,0,115,NA,NA,NA
"291",9070,1486,"Leipzig","A060","Albertiner",1931,0,115,0,NA,NA
"292",9070,1487,"Leipzig","A060","Albertiner",1931,0,115,0,NA,NA
"293",9070,1488,"Leipzig","A060","Albertiner",1931,0,115,0,NA,NA
"294",9070,1489,"Leipzig","A060","Albertiner",1931,0,115,0,NA,NA
"295",9070,1490,"Leipzig","A060","Albertiner",1931,0,116,1,NA,NA
"296",9070,1491,"Leipzig","A060","Albertiner",1931,0,116,0,NA,NA
"297",9070,1492,"Leipzig","A060","Albertiner",1931,0,116,0,NA,NA
"298",9070,1493,"Leipzig","A060","Albertiner",1931,0,116,0,NA,NA
"299",9070,1494,"Leipzig","A060","Albertiner",1931,0,116,0,NA,NA
"300",9070,1495,"Leipzig","A060","Albertiner",1931,0,116,0,NA,NA
"301",9070,1496,"Leipzig","A060","Albertiner",1931,0,116,0,NA,NA
"302",9070,1497,"Leipzig","A060","Albertiner",1931,0,115,-1,NA,NA
"303",9070,1498,"Leipzig","A060","Albertiner",1931,0,115,0,NA,NA
"304",9070,1499,"Leipzig","A060","Albertiner",1931,0,115,0,NA,NA
"305",9070,1500,"Leipzig","A060","Albertiner",1931,0,114,-1,NA,NA
"306",9070,1501,"Leipzig","A060","Albertiner",1931,0,114,0,NA,NA
"307",9070,1502,"Leipzig","A060","Albertiner",1931,0,114,0,NA,NA
"308",9070,1503,"Leipzig","A060","Albertiner",1931,0,114,0,NA,NA
"309",9070,1504,"Leipzig","A060","Albertiner",1931,0,114,0,NA,NA
"310",9070,1505,"Leipzig","A060","Albertiner",1931,0,114,0,NA,NA
"311",9070,1506,"Leipzig","A060","Albertiner",1931,0,114,0,NA,NA
"312",9070,1507,"Leipzig","A060","Albertiner",1931,0,114,0,NA,NA
"313",9070,1508,"Leipzig","A060","Albertiner",1931,0,114,0,NA,NA
"314",9070,1509,"Leipzig","A060","Albertiner",1931,0,114,0,NA,NA
"315",9070,1510,"Leipzig","A060","Albertiner",1931,0,114,0,NA,NA
"316",9070,1511,"Leipzig","A060","Albertiner",1931,0,114,0,NA,NA
"317",9070,1512,"Leipzig","A060","Albertiner",1931,0,113,-1,NA,NA
"318",9070,1513,"Leipzig","A060","Albertiner",1931,0,113,0,NA,NA
"319",9070,1514,"Leipzig","A060","Albertiner",1931,0,113,0,NA,NA
"320",9070,1515,"Leipzig","A060","Albertiner",1931,0,113,0,NA,NA
"321",9070,1516,"Leipzig","A060","Albertiner",1931,0,113,0,NA,NA
"322",9070,1517,"Leipzig","A060","Albertiner",1931,0,113,0,NA,NA
"323",9070,1518,"Leipzig","A060","Albertiner",1931,0,113,0,NA,NA
"324",9070,1519,"Leipzig","A060","Albertiner",1931,0,113,0,NA,NA
"325",9070,1520,"Leipzig","A060","Albertiner",1931,0,113,0,NA,NA
"326",9070,1521,"Leipzig","A060","Albertiner",1931,0,113,0,NA,NA
"327",9070,1522,"Leipzig","A060","Albertiner",1931,0,113,0,NA,NA
"328",9070,1523,"Leipzig","A060","Albertiner",1931,0,114,1,NA,NA
"329",9070,1524,"Leipzig","A060","Albertiner",1931,0,114,0,NA,NA
"330",9070,1525,"Leipzig","A060","Albertiner",1931,0,114,0,NA,NA
"331",9070,1526,"Leipzig","A060","Albertiner",1931,0,115,1,NA,NA
"332",9070,1527,"Leipzig","A060","Albertiner",1931,0,115,0,NA,NA
"333",9070,1528,"Leipzig","A060","Albertiner",1931,0,115,0,NA,NA
"334",9070,1529,"Leipzig","A060","Albertiner",1931,0,115,0,NA,NA
"335",9070,1530,"Leipzig","A060","Albertiner",1931,0,115,0,NA,NA
"336",9070,1531,"Leipzig","A060","Albertiner",1931,0,115,0,NA,NA
"337",9070,1532,"Leipzig","A060","Albertiner",1931,0,115,0,NA,NA
"338",9070,1533,"Leipzig","A060","Albertiner",1931,0,115,0,NA,NA
"339",9070,1534,"Leipzig","A060","Albertiner",1931,0,115,0,NA,NA
"340",9070,1535,"Leipzig","A060","Albertiner",1931,0,115,0,NA,NA
"341",9070,1536,"Leipzig","A060","Albertiner",1931,0,117,2,NA,NA
"342",9070,1537,"Leipzig","A060","Albertiner",1931,0,117,0,NA,NA
"343",9070,1538,"Leipzig","A060","Albertiner",1931,0,120,3,NA,NA
"344",9070,1539,"Leipzig","A060","Albertiner",1931,0,120,0,NA,NA
"345",9070,1540,"Leipzig","A060","Albertiner",1931,0,121,1,NA,NA
"346",9070,1541,"Leipzig","A060","Albertiner",1931,0,121,0,NA,NA
"347",9070,1542,"Leipzig","A060","Albertiner",1931,0,121,0,NA,NA
"348",9070,1543,"Leipzig","A060","Albertiner",1931,0,121,0,NA,NA
"349",9070,1544,"Leipzig","A060","Albertiner",1931,0,123,2,NA,NA
"350",9070,1545,"Leipzig","A060","Albertiner",1931,0,123,0,NA,NA
"351",9070,1546,"Leipzig","A060","Albertiner",1931,0,122,-1,NA,NA
"352",9070,1547,"Leipzig","A060","Albertiner",1931,0,190,68,NA,NA
"353",9070,1548,"Leipzig","A060","Albertiner",1931,0,188,-2,NA,NA
"354",9070,1549,"Leipzig","A060","Albertiner",1931,0,187,-1,NA,NA
"355",9070,1550,"Leipzig","A060","Albertiner",1931,0,187,0,NA,NA
"356",9070,1551,"Leipzig","A060","Albertiner",1931,0,188,1,NA,NA
"357",9070,1552,"Leipzig","A060","Albertiner",1931,0,189,1,NA,NA
"358",9070,1553,"Leipzig","A060","Albertiner",1931,0,189,0,NA,NA
"359",9070,1554,"Leipzig","A060","Albertiner",1931,0,180,-9,NA,NA
"360",9070,1555,"Leipzig","A060","Albertiner",1931,0,180,0,NA,NA
"361",9070,1556,"Leipzig","A060","Albertiner",1931,0,180,0,NA,NA
"362",9070,1557,"Leipzig","A060","Albertiner",1931,0,181,1,NA,NA
"363",9070,1558,"Leipzig","A060","Albertiner",1931,0,181,0,NA,NA
"364",9070,1559,"Leipzig","A060","Albertiner",1931,0,186,5,NA,NA
"365",9070,1560,"Leipzig","A060","Albertiner",1931,0,187,1,NA,NA
"366",9070,1561,"Leipzig","A060","Albertiner",1931,0,193,6,NA,NA
"367",9070,1562,"Leipzig","A060","Albertiner",1931,0,193,0,NA,NA
"368",9070,1563,"Leipzig","A060","Albertiner",1931,0,193,0,NA,NA
"369",9070,1564,"Leipzig","A060","Albertiner",1931,0,196,3,NA,NA
"370",9070,1565,"Leipzig","A060","Albertiner",1931,0,196,0,4.76013164074699,0.91055533665473
"371",9070,1566,"Leipzig","A060","Albertiner",1931,0,196,0,3.97542848760482,0.760451159352763
"372",9070,1567,"Leipzig","A060","Albertiner",1931,0,198,2,3.96133046335753,0.757754378636705
"373",9070,1568,"Leipzig","A060","Albertiner",1931,0,199,1,3.96133046335753,0.757754378636705
"374",9070,1569,"Leipzig","A060","Albertiner",1931,0,209,10,3.94855298509123,0.755310202319233
"375",9070,1570,"Leipzig","A060","Albertiner",1931,0,210,1,3.94855298509123,0.755310202319233
"376",9070,1571,"Leipzig","A060","Albertiner",1931,0,214,4,3.94855298509123,0.755310202319233
"377",9070,1572,"Leipzig","A060","Albertiner",1931,0,216,2,3.58042403825237,0.684891608377027
"378",9070,1573,"Leipzig","A060","Albertiner",1931,0,218,2,2.81435102481401,0.538351150402631
"379",9070,1574,"Leipzig","A060","Albertiner",1931,0,217,-1,3.64283864197333,0.696830763592152
"380",9070,1575,"Leipzig","A060","Albertiner",1931,0,217,0,4.43248119907906,0.847879788847572
"381",9070,1576,"Leipzig","A060","Albertiner",1931,0,217,0,4.22743007656662,0.808656000939587
"382",9070,1577,"Leipzig","A060","Albertiner",1931,0,218,1,4.73912138601913,0.906536330246764
"383",9070,1578,"Leipzig","A060","Albertiner",1931,0,218,0,4.6349828220338,0.886615888472275
"384",9070,1579,"Leipzig","A060","Albertiner",1931,0,218,0,3.81904919252148,0.730537700560666
"385",9070,1580,"Leipzig","A060","Albertiner",1931,0,219,1,3.9727900693778,0.759946462008602
"386",9070,1581,"Leipzig","A060","Albertiner",1931,0,221,2,4.01483345215704,0.767988850213362
"387",9070,1582,"Leipzig","A060","Albertiner",1931,0,221,0,4.20902941702571,0.805136178378479
"388",9070,1583,"Leipzig","A060","Albertiner",1931,0,228,7,4.09646046359488,0.783603105551108
"389",9070,1584,"Leipzig","A060","Albertiner",1931,0,228,0,4.17919163727838,0.799428573708413
"390",9070,1585,"Leipzig","A060","Albertiner",1931,0,228,0,4.23888929739793,0.810848010629515
"391",9070,1586,"Leipzig","A060","Albertiner",1931,0,228,0,3.76716490955536,0.720612867739048
"392",9070,1587,"Leipzig","A060","Albertiner",1931,0,228,0,4.64537332679238,0.888603465764775
"393",9070,1588,"Leipzig","A060","Albertiner",1931,0,229,1,4.75449498890305,0.909477113654881
"394",9070,1589,"Leipzig","A060","Albertiner",1931,0,229,0,4.74728509418116,0.908097948410891
"395",9070,1590,"Leipzig","A060","Albertiner",1931,0,230,1,3.96558131521799,0.758567514940278
"396",9070,1591,"Leipzig","A060","Albertiner",1931,0,230,0,4.38772901381687,0.839319239645816
"397",9070,1592,"Leipzig","A060","Albertiner",1931,0,230,0,5.0198512871896,0.960236548846015
"398",9070,1593,"Leipzig","A060","Albertiner",1931,0,230,0,4.54081606052259,0.868602931331436
"399",9070,1594,"Leipzig","A060","Albertiner",1931,0,230,0,4.518791649015,0.864389929055775
"400",9070,1595,"Leipzig","A060","Albertiner",1931,0,230,0,4.64674485535893,0.888865822512425
"401",9070,1596,"Leipzig","A060","Albertiner",1931,0,230,0,4.5138037943646,0.863435813074716
"402",9070,1597,"Leipzig","A060","Albertiner",1931,0,230,0,4.18491742957976,0.800523848194514
"403",9070,1598,"Leipzig","A060","Albertiner",1931,0,230,0,4.37854397709645,0.837562253739888
"404",9070,1599,"Leipzig","A060","Albertiner",1931,0,230,0,4.27787393161391,0.818305297404746
"405",9070,1600,"Leipzig","A060","Albertiner",1931,0,230,0,4.46950395190031,0.854961791553226
"406",9070,1601,"Leipzig","A060","Albertiner",1931,0,230,0,4.63659650977945,0.886924567328112
"407",9070,1602,"Leipzig","A060","Albertiner",1931,0,230,0,4.66647752811574,0.892640443014802
"408",9070,1603,"Leipzig","A060","Albertiner",1931,0,230,0,4.83529097381707,0.924932403717447
"409",9070,1604,"Leipzig","A060","Albertiner",1931,0,230,0,4.89031466823947,0.935457767799796
"410",9070,1605,"Leipzig","A060","Albertiner",1931,0,230,0,4.71527736288182,0.901975258378678
"411",9070,1606,"Leipzig","A060","Albertiner",1931,0,230,0,4.70836794216154,0.900653570159767
"412",9070,1607,"Leipzig","A060","Albertiner",1931,0,230,0,4.56605512152173,0.873430856989667
"413",9070,1608,"Leipzig","A060","Albertiner",1931,0,230,0,4.85699627218953,0.929084363528293
"414",9070,1609,"Leipzig","A060","Albertiner",1931,0,230,0,4.6293702292722,0.885542267682506
"415",9070,1610,"Leipzig","A060","Albertiner",1931,0,230,0,4.2895984114016,0.820548047909541
"416",9070,1611,"Leipzig","A060","Albertiner",1931,0,230,0,4.38336194558655,0.838483872562978
"417",9070,1612,"Leipzig","A060","Albertiner",1931,0,230,0,4.33660837952026,0.82954048353464
"418",9070,1613,"Leipzig","A060","Albertiner",1931,0,230,0,4.61682941685816,0.883143362666551
"419",9070,1614,"Leipzig","A060","Albertiner",1931,0,230,0,4.4695538732237,0.854971340895733
"420",9070,1615,"Leipzig","A060","Albertiner",1931,0,231,1,4.97928921121169,0.952477516631167
"421",9070,1616,"Leipzig","A060","Albertiner",1931,0,231,0,4.21801764341108,0.806855516858996
"422",9070,1617,"Leipzig","A060","Albertiner",1931,0,231,0,4.76163172759716,0.910842285039766
"423",9070,1618,"Leipzig","A060","Albertiner",1931,0,231,0,4.84953986421134,0.927658043294059
"424",9070,1619,"Leipzig","A060","Albertiner",1931,0,231,0,4.69132971284994,0.897394363944958
"425",9070,1620,"Leipzig","A060","Albertiner",1931,0,231,0,3.77944445556022,0.722961795665896
"426",9070,1621,"Leipzig","A060","Albertiner",1931,0,231,0,4.92337239335873,0.941781308889993
"427",9070,1622,"Leipzig","A060","Albertiner",1931,0,231,0,2.90806756668581,0.556277985997625
"428",9070,1623,"Leipzig","A060","Albertiner",1931,0,232,1,4.00549925693042,0.766203332097808
"429",9070,1624,"Leipzig","A060","Albertiner",1931,0,233,1,4.57924855815852,0.875954601088594
"430",9070,1625,"Leipzig","A060","Albertiner",1931,0,233,0,4.96662544415028,0.950055091885344
"431",9070,1626,"Leipzig","A060","Albertiner",1931,0,233,0,5.12005980806146,0.979405221131689
"432",9070,1627,"Leipzig","A060","Albertiner",1931,0,233,0,5.39978733806207,1.03291369830719
"433",9070,1628,"Leipzig","A060","Albertiner",1931,0,233,0,5.48900922123637,1.04998076031349
"434",9070,1629,"Leipzig","A060","Albertiner",1931,0,233,0,5.14967862960793,0.985070941758762
"435",9070,1630,"Leipzig","A060","Albertiner",1931,0,233,0,5.43139562638604,1.03895997975234
"436",9070,1631,"Leipzig","A060","Albertiner",1931,0,233,0,5.92972267206326,1.13428388780493
"437",9070,1632,"Leipzig","A060","Albertiner",1931,0,233,0,6.22720514529418,1.19118866985822
"438",9070,1633,"Leipzig","A060","Albertiner",1931,0,233,0,6.84433987198799,1.30923904351087
"439",9070,1634,"Leipzig","A060","Albertiner",1931,0,233,0,5.98729719411894,1.14529719421528
"440",9070,1635,"Leipzig","A060","Albertiner",1931,0,286,53,5.55418023527097,1.06244718332507
"441",9070,1636,"Leipzig","A060","Albertiner",1931,0,286,0,5.52285838949155,1.05645569485778
"442",9070,1637,"Leipzig","A060","Albertiner",1931,0,286,0,4.2570919468764,0.814329956271942
"443",9070,1638,"Leipzig","A060","Albertiner",1931,0,286,0,3.77873422183308,0.72282593658482
"444",9070,1639,"Leipzig","A060","Albertiner",1931,0,286,0,5.01068708314834,0.958483547978448
"445",9070,1640,"Leipzig","A060","Albertiner",1931,0,286,0,5.30746934095286,1.01525438732984
"446",9070,1641,"Leipzig","A060","Albertiner",1931,0,286,0,5.26149356288958,1.00645977969462
"447",9070,1642,"Leipzig","A060","Albertiner",1931,0,286,0,5.31599307174941,1.01688487344888
"448",9070,1643,"Leipzig","A060","Albertiner",1931,0,286,0,5.78552725438242,1.10670105669864
"449",9070,1644,"Leipzig","A060","Albertiner",1931,0,286,0,6.87367187327986,1.31484989890874
"450",9070,1645,"Leipzig","A060","Albertiner",1931,0,286,0,7.44671889141852,1.42446682967883
"451",9070,1646,"Leipzig","A060","Albertiner",1931,0,286,0,7.56936744882861,1.44792800825775
"452",9070,1647,"Leipzig","A060","Albertiner",1931,0,286,0,7.7688566561333,1.48608786937617
"453",9070,1648,"Leipzig","A060","Albertiner",1931,0,285,-1,7.69620999997838,1.4721914468727
"454",9070,1649,"Leipzig","A060","Albertiner",1931,0,285,0,7.47107301069013,1.4291254767386
"455",9070,1650,"Leipzig","A060","Albertiner",1931,0,285,0,7.049957005508,1.34857110244631
"456",9070,1651,"Leipzig","A060","Albertiner",1931,0,285,0,6.12462532575976,1.17156639695496
"457",9070,1652,"Leipzig","A060","Albertiner",1931,0,285,0,6.77817949452393,1.2965833672982
"458",9070,1653,"Leipzig","A060","Albertiner",1931,0,285,0,7.00056928136867,1.3391238309895
"459",9070,1654,"Leipzig","A060","Albertiner",1931,0,285,0,7.7644271918256,1.48524056668199
"460",9070,1655,"Leipzig","A060","Albertiner",1931,0,285,0,7.88804567416473,1.50888728011309
"461",9070,1656,"Leipzig","A060","Albertiner",1931,0,285,0,7.89582827064589,1.51037599624402
"462",9070,1657,"Leipzig","A060","Albertiner",1931,0,189,-96,8.22451973161524,1.57325067839283
"463",9070,1658,"Leipzig","A060","Albertiner",1931,0,189,0,8.12253150045772,1.55374156915696
"464",9070,1659,"Leipzig","A060","Albertiner",1931,0,189,0,7.73692369518265,1.47997948200304
"465",9070,1660,"Leipzig","A060","Albertiner",1931,0,186,-3,7.17769863892278,1.37300652457269
"466",9070,1661,"Leipzig","A060","Albertiner",1931,0,186,0,6.67263882535306,1.27639471984042
"467",9070,1662,"Leipzig","A060","Albertiner",1931,0,186,0,6.59861314106152,1.26223450601268
"468",9070,1663,"Leipzig","A060","Albertiner",1931,0,186,0,7.17912873449856,1.37328008447749
"469",9070,1664,"Leipzig","A060","Albertiner",1931,0,186,0,7.35543774316593,1.40700585528772
"470",9070,1665,"Leipzig","A060","Albertiner",1931,0,186,0,7.56896328276542,1.44785069620138
"471",9070,1666,"Leipzig","A060","Albertiner",1931,0,186,0,7.85121012971693,1.50184108809427
"472",9070,1667,"Leipzig","A060","Albertiner",1931,0,186,0,7.70348295055203,1.47358267393486
"473",9070,1668,"Leipzig","A060","Albertiner",1931,0,186,0,7.71893314867772,1.47653810908193
"474",9070,1669,"Leipzig","A060","Albertiner",1931,0,186,0,7.38670999227559,1.4129878565148
"475",9070,1670,"Leipzig","A060","Albertiner",1931,0,186,0,7.59708585075993,1.45323020170679
"476",9070,1671,"Leipzig","A060","Albertiner",1931,0,186,0,7.56042747544977,1.446217899991
"477",9070,1672,"Leipzig","A060","Albertiner",1931,0,186,0,7.21868885423423,1.3808474546392
"478",9070,1673,"Leipzig","A060","Albertiner",1931,0,186,0,7.50263814101346,1.43516350258269
"479",9070,1674,"Leipzig","A060","Albertiner",1931,0,186,0,7.10671566429364,1.35942834412766
"480",9070,1675,"Leipzig","A060","Albertiner",1931,0,186,0,6.27601767437386,1.20052591349002
"481",9070,1676,"Leipzig","A060","Albertiner",1931,0,186,0,6.55032442833286,1.25299746208329
"482",9070,1677,"Leipzig","A060","Albertiner",1931,0,186,0,6.99447045370074,1.33795719937098
"483",9070,1678,"Leipzig","A060","Albertiner",1931,0,186,0,6.54951489190172,1.25284260760169
"484",9070,1679,"Leipzig","A060","Albertiner",1931,0,186,0,6.72333377500315,1.28609204765174
"485",9070,1680,"Leipzig","A060","Albertiner",1931,0,186,0,7.49021025336841,1.43278619870276
"486",9070,1681,"Leipzig","A060","Albertiner",1931,0,186,0,7.44267085133999,1.42369248880452
"487",9070,1682,"Leipzig","A060","Albertiner",1931,0,186,0,7.74101915704226,1.48076289408778
"488",9070,1683,"Leipzig","A060","Albertiner",1931,0,186,0,7.28777731519925,1.39406323764286
"489",9070,1684,"Leipzig","A060","Albertiner",1931,0,186,0,6.03332840079242,1.15410240467005
"490",9070,1685,"Leipzig","A060","Albertiner",1931,0,186,0,7.17151221771508,1.37182313737448
"491",9070,1686,"Leipzig","A060","Albertiner",1931,0,186,0,7.21485053727779,1.38011323124955
"492",9070,1687,"Leipzig","A060","Albertiner",1931,0,186,0,7.69649661100969,1.47224627208002
"493",9070,1688,"Leipzig","A060","Albertiner",1931,0,186,0,7.7066831307562,1.47419482951859
"494",9070,1689,"Leipzig","A060","Albertiner",1931,0,186,0,7.7401201541258,1.48059092575475
"495",9070,1690,"Leipzig","A060","Albertiner",1931,0,186,0,7.50151614028168,1.43494887747751
"496",9070,1691,"Leipzig","A060","Albertiner",1931,0,186,0,7.6760230592518,1.46832993042808
"497",9070,1692,"Leipzig","A060","Albertiner",1931,0,186,0,7.12120791783656,1.3622005361172
"498",9070,1693,"Leipzig","A060","Albertiner",1931,0,186,0,6.2084056991682,1.18759256426953
"499",9070,1694,"Leipzig","A060","Albertiner",1931,0,186,0,6.3764832686344,1.21974376079093
"500",9070,1695,"Leipzig","A060","Albertiner",1931,0,186,0,7.03970851150265,1.34661069008515
"501",9070,1696,"Leipzig","A060","Albertiner",1931,0,237,51,7.24184540601271,1.38527702159065
"502",9070,1697,"Leipzig","A060","Albertiner",1931,0,237,0,6.83333564048483,1.30713406775028
"503",9070,1698,"Leipzig","A060","Albertiner",1931,0,237,0,6.37693490105341,1.21983015258435
"504",9070,1699,"Leipzig","A060","Albertiner",1931,0,237,0,5.90308349982888,1.12918813788187
"505",9070,1700,"Leipzig","A060","Albertiner",1931,0,237,0,6.60494556450922,1.26344582166515
"506",9070,1701,"Leipzig","A060","Albertiner",1931,0,237,0,6.88892787009821,1.31776818570569
"507",9070,1702,"Leipzig","A060","Albertiner",1931,0,237,0,7.1280327492401,1.36350604342777
"508",9070,1703,"Leipzig","A060","Albertiner",1931,0,237,0,6.75907191527717,1.29292831958801
"509",9070,1704,"Leipzig","A060","Albertiner",1931,0,237,0,6.2796920030606,1.2012287679165
"510",9070,1705,"Leipzig","A060","Albertiner",1931,0,237,0,6.7953644851774,1.29987064717423
"511",9070,1706,"Leipzig","A060","Albertiner",1931,0,237,0,6.87734389262191,1.31555231158565
"512",9070,1707,"Leipzig","A060","Albertiner",1931,0,237,0,6.51134497191651,1.24554116575821
"513",9070,1708,"Leipzig","A060","Albertiner",1931,0,237,0,6.64322428695813,1.27076807609774
"514",9070,1709,"Leipzig","A060","Albertiner",1931,0,237,0,6.4323753744634,1.23043524142223
"515",9070,1710,"Leipzig","A060","Albertiner",1931,0,237,0,6.63562927121089,1.26931524188168
"516",9070,1711,"Leipzig","A060","Albertiner",1931,0,237,0,6.45572581916327,1.23490189773331
"517",9070,1712,"Leipzig","A060","Albertiner",1931,0,237,0,6.24665580274666,1.19490934425999
"518",9070,1713,"Leipzig","A060","Albertiner",1931,0,237,0,6.2034730770176,1.18664901359449
"519",9070,1714,"Leipzig","A060","Albertiner",1931,0,237,0,6.15784105508905,1.17792016233043
"520",9070,1715,"Leipzig","A060","Albertiner",1931,0,237,0,6.6955514583354,1.28077762809033
"521",9070,1716,"Leipzig","A060","Albertiner",1931,0,237,0,6.58821837484472,1.26024611355501
"522",9070,1717,"Leipzig","A060","Albertiner",1931,0,237,0,6.40366876901878,1.22494401664998
"523",9070,1718,"Leipzig","A060","Albertiner",1931,0,271,34,6.30850063359342,1.20673950884829
"524",9070,1719,"Leipzig","A060","Albertiner",1931,0,271,0,5.6203841915442,1.07511119563436
"525",9070,1720,"Leipzig","A060","Albertiner",1931,0,271,0,6.14871614362518,1.17617467765543
"526",9070,1721,"Leipzig","A060","Albertiner",1931,0,271,0,6.62169926732589,1.26665060141911
"527",9070,1722,"Leipzig","A060","Albertiner",1931,0,271,0,6.80989360804467,1.30264989181748
"528",9070,1723,"Leipzig","A060","Albertiner",1931,0,271,0,6.6020528365703,1.26289247796354
"529",9070,1724,"Leipzig","A060","Albertiner",1931,0,271,0,6.28388541767474,1.20203091717284
"530",9070,1725,"Leipzig","A060","Albertiner",1931,0,271,0,6.76225757910507,1.29353769836537
"531",9070,1726,"Leipzig","A060","Albertiner",1931,0,271,0,6.37611259804752,1.21967285601214
"532",9070,1727,"Leipzig","A060","Albertiner",1931,0,271,0,6.65933056706132,1.27384901175424
"533",9070,1728,"Leipzig","A060","Albertiner",1931,0,271,0,6.78191384941565,1.29729770400824
"534",9070,1729,"Leipzig","A060","Albertiner",1931,0,271,0,6.66411525933616,1.27476426524173
"535",9070,1730,"Leipzig","A060","Albertiner",1931,0,271,0,6.87008083987928,1.31416297785828
"536",9070,1731,"Leipzig","A060","Albertiner",1931,0,271,0,6.80775143953699,1.30224012101409
"537",9070,1732,"Leipzig","A060","Albertiner",1931,0,271,0,6.94996299036293,1.32944346249944
"538",9070,1733,"Leipzig","A060","Albertiner",1931,0,271,0,6.53249753922594,1.24958739483361
"539",9070,1734,"Leipzig","A060","Albertiner",1931,0,271,0,6.92137670437577,1.32397525337726
"540",9070,1735,"Leipzig","A060","Albertiner",1931,0,271,0,6.39885820675929,1.22402381454881
"541",9070,1736,"Leipzig","A060","Albertiner",1931,0,271,0,5.82047717778762,1.1133865523265
"542",9070,1737,"Leipzig","A060","Albertiner",1931,0,271,0,5.99756470625308,1.14726124451336
